Timestamp,Left_X,Left_Y,Right_X,Right_Y
2026-08-16T13:43:53.251348,0.42728377577872734,0.3956245890060652,0.5783730271863399,0.39526616390922564
2026-08-16T13:43:53.314655,0.4310292653264443,0.3975889685712142,0.5804881085054411,0.39524196669745304
2026-08-16T13:43:53.357741,0.43305061247125254,0.3966788779848666,0.5786517176431927,0.3923574767124197
2026-08-16T13:43:53.390465,0.4356838725465506,0.39827383818001244,0.5777906266428915,0.3923590949839197
2026-08-16T13:43:53.421365,0.4408335802529471,0.397760948169491,0.5699850494506643,0.3916499384634967
2026-08-16T13:43:53.451407,0.4422223569257512,0.4013347586048721,0.5699209460120571,0.39273739001878794
2026-08-16T13:43:53.485520,0.4422327588579256,0.4023405459496703,0.5692581311976357,0.392953241422663
2026-08-16T13:43:53.513894,0.44616408348579545,0.4047588337540614,0.5692288337904535,0.39451585577713844
2026-08-16T13:43:53.547405,0.44640000735208146,0.4048987557539176,0.5706284392064792,0.39420978239432064
2026-08-16T13:43:53.581692,0.4468764837480769,0.4048169243287233,0.5713310327803816,0.3941370593296754
2026-08-16T13:43:53.614166,0.4482265254646054,0.40582437701375135,0.5720127412104153,0.3952632195555073
2026-08-16T13:43:53.643618,0.4522249018241464,0.40599792790598954,0.5723117983766246,0.39524196384682153
2026-08-16T13:43:53.674158,0.45042093080140655,0.4058605347381305,0.5733349751080911,0.39389711537866867
2026-08-16T13:43:53.706702,0.4529073477184176,0.40788147829876914,0.5741657795436946,0.3981027431257776
2026-08-16T13:43:53.738736,0.4539017185463768,0.4077293847964826,0.572867160419145,0.3969881266221144
2026-08-16T13:43:53.788211,0.45281342410267333,0.40722407500889457,0.573319601525742,0.39716310606974287
2026-08-16T13:43:53.820252,0.45374231254606817,0.4104312518365234,0.574460396620161,0.40266318993860745
2026-08-16T13:43:53.852752,0.45446916723553665,0.4097946157748079,0.5743136045215722,0.40204951261590305
2026-08-16T13:43:53.884475,0.4531454507503978,0.4099592235640987,0.5750357036300352,0.40212832105664287
2026-08-16T13:43:53.916009,0.454210918685972,0.40870275875522183,0.5747368233095393,0.40093997495568384
2026-08-16T13:43:53.948726,0.4543268063645484,0.4066721779247454,0.5748304184171061,0.39906021431350375
2026-08-16T13:43:53.979583,0.4542917751402537,0.4064106430955898,0.5728234149669436,0.39889783599506423
2026-08-16T13:43:54.012970,0.453529255672018,0.40678944638416337,0.5739601955065193,0.3989358733314442
2026-08-16T13:43:54.042940,0.4542644408476835,0.40751541426803956,0.5739688117811602,0.3990915997417358
2026-08-16T13:43:54.077873,0.45381635414810934,0.4079187060122829,0.575385341084089,0.4002803725064775
2026-08-16T13:43:54.106778,0.4531341840759617,0.4083112250494643,0.5770949155166357,0.4007463411475205
2026-08-16T13:43:54.139933,0.4525866975678597,0.4085369319335168,0.577802474138342,0.40089329583297106
2026-08-16T13:43:54.172451,0.4531290193500443,0.40853770848293647,0.57598577947259,0.4008369655049787
2026-08-16T13:43:54.222202,0.4539817968584934,0.41057334655672134,0.5737297376601946,0.4009803724126249
2026-08-16T13:43:54.253685,0.4534379370540137,0.4110184948710273,0.5738874610313898,0.40102377188654814
2026-08-16T13:43:54.280049,0.452144658519425,0.40984531953912756,0.5740070262000121,0.4000698094363788
2026-08-16T13:43:54.315244,0.4516608570947381,0.4100513644048321,0.57386463550872,0.4002408933633281
2026-08-16T13:43:54.348504,0.45119819657938154,0.41129162823853427,0.5757299266454208,0.40086360725204445
2026-08-16T13:43:54.382654,0.4520971059147543,0.41266592864792034,0.5769683495286195,0.4016603169366811
2026-08-16T13:43:54.411358,0.4525343812196576,0.4127104284045919,0.5763392091661016,0.4019258958391554
2026-08-16T13:43:54.442221,0.451564943150503,0.41287979089526333,0.5762300008444226,0.40118094414949934
2026-08-16T13:43:54.477615,0.45115150896966744,0.4139673362737263,0.5784244101114667,0.4015283251480411
2026-08-16T13:43:54.507909,0.4516889427557877,0.4146552677675405,0.5803032192302741,0.40269525020690616
2026-08-16T13:43:54.539725,0.45168834051721907,0.4159812103945576,0.5803082207025627,0.4074762379634769
2026-08-16T13:43:54.574357,0.4544208510190909,0.4169496620287907,0.5790955398921985,0.4094000719913603
2026-08-16T13:43:54.603949,0.4549078600595938,0.41509183954129414,0.5789912578845029,0.40639524045294423
2026-08-16T13:43:54.654949,0.4538316248170167,0.414263633028405,0.5768506660342313,0.4052664240444239
2026-08-16T13:43:54.682538,0.455176193180002,0.41485492373938515,0.5780784935247032,0.4056116956766665
2026-08-16T13:43:54.714976,0.45528785938017047,0.41442337881898395,0.5780479711793705,0.40486695556353886
2026-08-16T13:43:54.749369,0.4554062462253968,0.41281404044011644,0.5770798566194986,0.4013420034597283
2026-08-16T13:43:54.779168,0.45489320205102357,0.41174577180449917,0.5777714071057158,0.4003435796325357
2026-08-16T13:43:54.809349,0.4548055932353799,0.41243903568186363,0.5772871964392211,0.4008524089075743
2026-08-16T13:43:54.844319,0.45422347180995337,0.41231479971081014,0.5789381447169029,0.4008200749863072
2026-08-16T13:43:54.873356,0.4541431206361637,0.412794280932686,0.5795902454816059,0.4011527042208306
2026-08-16T13:43:54.910964,0.45720872658657935,0.41268257955269894,0.5797568236645833,0.4007366970213117
2026-08-16T13:43:54.941008,0.45750049724453107,0.4122783648699775,0.5782737552209954,0.40027485810700936
2026-08-16T13:43:54.970305,0.45433649520557023,0.41248780644785055,0.5783988359765379,0.4007020851930233
2026-08-16T13:43:55.002550,0.4537725203847168,0.412802358456371,0.5808579686828418,0.40124733543826885
2026-08-16T13:43:55.054662,0.45296131833031994,0.4123681540765537,0.5779849279484828,0.4004015251544274
2026-08-16T13:43:55.083566,0.45266946257453,0.4133603336661421,0.5788745763783316,0.40254695637711135
2026-08-16T13:43:55.113758,0.45079995538339895,0.4120992222729494,0.5785500161052234,0.40097630067028484
2026-08-16T13:43:55.150380,0.451766661935562,0.41178823104258194,0.5772838911202124,0.40048210480487284
2026-08-16T13:43:55.181500,0.4518244734873596,0.4109717029889721,0.5759279914405374,0.3993294548071725
2026-08-16T13:43:55.210027,0.45235858298211623,0.41271521743058087,0.5746905685734727,0.40073953551282154
2026-08-16T13:43:55.243240,0.45148906462243715,0.4111324260895328,0.5750414953904405,0.39836467147809845
2026-08-16T13:43:55.277240,0.4512167391683495,0.41118534560404074,0.5747179214434854,0.39923288435482585
2026-08-16T13:43:55.307296,0.4504038126592548,0.412159155377267,0.5799396415747885,0.39963408562396546
2026-08-16T13:43:55.339119,0.44995060014490623,0.4129258085885207,0.5798647527759129,0.400756974494984
2026-08-16T13:43:55.370098,0.4535171687189432,0.41170527649880406,0.5797394253644607,0.39974549616243277
2026-08-16T13:43:55.404044,0.4525205143993885,0.4102268629414218,0.5764755201684797,0.39869448396398344
2026-08-16T13:43:55.433459,0.4530696825057757,0.4106190234510301,0.5777185684223907,0.3990072439478211
2026-08-16T13:43:55.486709,0.4526608676969417,0.4083333501814558,0.5771140940263503,0.3968078123426953
2026-08-16T13:43:55.515761,0.4522921389428213,0.408327090707541,0.577292212762077,0.3974346564379593
2026-08-16T13:43:55.546693,0.44983789204395913,0.4089451108335044,0.5805386019189189,0.3977085316527886
2026-08-16T13:43:55.580511,0.45059581830896306,0.4092428374469364,0.5804539631364265,0.3978080167971746
2026-08-16T13:43:55.609526,0.4509459648780844,0.4102991414369619,0.5802027096661679,0.3982066428353871
2026-08-16T13:43:55.644287,0.45088876340248124,0.4107095423994849,0.5763054414794571,0.3990394956648648
2026-08-16T13:43:55.676101,0.45383040855595014,0.41024468365138583,0.5749162296577143,0.39844471591933267
2026-08-16T13:43:55.707567,0.4548446480886389,0.4094356734495255,0.5726381408694067,0.39570047658578994
2026-08-16T13:43:55.739119,0.4537626828521001,0.4095564699586507,0.5709353600126664,0.3966213604741061
2026-08-16T13:43:55.772792,0.4518622606203452,0.4101900024202871,0.5695745306646309,0.39912734844160824
2026-08-16T13:43:55.801367,0.45422426545570704,0.4101500457200239,0.5720943400895888,0.39927969789114526
2026-08-16T13:43:55.837150,0.45363384932753054,0.410435182776767,0.5726948900366321,0.3998202624891441
2026-08-16T13:43:55.868237,0.44927368180780625,0.4094063182681915,0.5740178945689026,0.3979063072494112
2026-08-16T13:43:55.918550,0.44910877243544695,0.409259736446278,0.575192170120345,0.3971910528348633
2026-08-16T13:43:55.947346,0.44899054787815446,0.40958591979259057,0.5755469954385672,0.39881415237159423
2026-08-16T13:43:55.979373,0.4489669133292658,0.4104653369422998,0.5755914794465725,0.3995993101235345
2026-08-16T13:43:56.014216,0.44869554985121235,0.4092087156423393,0.5743642910846428,0.3984081201949651
2026-08-16T13:43:56.043978,0.44731289316466377,0.4103749945047691,0.5736274438147317,0.39910136858918477
2026-08-16T13:43:56.073024,0.4490779121430274,0.41023829301734405,0.5736033406388391,0.39791169079524885
2026-08-16T13:43:56.110930,0.4491549320748882,0.4079498903296547,0.5734691396943065,0.39605006515105995
2026-08-16T13:43:56.141028,0.4495664979925207,0.40594924429449,0.5732890538773995,0.39374319547579417
2026-08-16T13:43:56.171282,0.44887897777184055,0.4077128914835311,0.5736718047082789,0.39439608913698887
2026-08-16T13:43:56.202678,0.4498481503049126,0.4095026977963779,0.5737764902282296,0.397129521823208
2026-08-16T13:43:56.234303,0.4488328443610254,0.409741688190972,0.573372782235337,0.3967038049020848
2026-08-16T13:43:56.270083,0.44889212714322696,0.40970571926888455,0.5742462253170991,0.396692500201823
2026-08-16T13:43:56.299773,0.4499496973745469,0.40960132448730424,0.5739142535128986,0.39622158478151753
2026-08-16T13:43:56.349487,0.4495632760055251,0.4082870757482647,0.5727542514269857,0.3955560028582628
2026-08-16T13:43:56.378632,0.4476807911489006,0.4074713282923154,0.5727245605968266,0.39391320356961423
2026-08-16T13:43:56.413279,0.44564733540420304,0.4086819024789254,0.5721951171548525,0.3942773255578519
